Barrio,Uso,Fecha (aaaa/mm/dd),Consumo (litros),Nº Contratos
TABARCA,NO DOMESTICO,2022/01/31,"224,065",20
TABARCA,DOMESTICO,2022/02/28,"907,186",199
TABARCA,NO DOMESTICO,2022/02/28,"238,017",19
TABARCA,DOMESTICO,2022/03/31,"1,025,251",202
TABARCA,NO DOMESTICO,2022/03/31,"321,466",20
TABARCA,DOMESTICO,2022/04/30,"960,112",202
TABARCA,NO DOMESTICO,2022/04/30,"265,861",20
TABARCA,DOMESTICO,2022/05/31,"1,144,526",204
TABARCA,NO DOMESTICO,2022/05/31,"335,574",20
TABARCA,DOMESTICO,2022/06/30,"1,071,082",202
TABARCA,NO DOMESTICO,2022/06/30,"290,888",20
TABARCA,DOMESTICO,2022/07/31,"1,210,920",207
TABARCA,NO DOMESTICO,2022/07/31,"356,311",20
TABARCA,DOMESTICO,2022/08/31,"1,177,753",206
TABARCA,NO DOMESTICO,2022/08/31,"348,103",20
TABARCA,DOMESTICO,2022/09/30,"1,133,708",206
TABARCA,NO DOMESTICO,2022/09/30,"405,979",20
TABARCA,DOMESTICO,2022/10/31,"1,042,196",202
TABARCA,NO DOMESTICO,2022/10/31,"305,283",20
TABARCA,DOMESTICO,2022/11/30,"930,897",207
TABARCA,NO DOMESTICO,2022/11/30,"253,999",20
TABARCA,DOMESTICO,2022/12/31,"769,859",207
TABARCA,NO DOMESTICO,2022/12/31,"233,916",20
TABARCA,DOMESTICO,2023/01/31,"907,843",207
TABARCA,NO DOMESTICO,2023/01/31,"285,417",20
TABARCA,DOMESTICO,2023/02/28,"921,976",208
TABARCA,NO DOMESTICO,2023/02/28,"247,208",20
TABARCA,DOMESTICO,2023/03/31,"1,036,560",206
TABARCA,NO DOMESTICO,2023/03/31,"336,602",20
TABARCA,DOMESTICO,2023/04/30,"1,042,392",208
TABARCA,NO DOMESTICO,2023/04/30,"278,929",20
TABARCA,DOMESTICO,2023/05/31,"1,177,308",211
TABARCA,NO DOMESTICO,2023/05/31,"406,108",21
TABARCA,DOMESTICO,2023/06/30,"1,204,005",208
TABARCA,NO DOMESTICO,2023/06/30,"353,739",20
TABARCA,DOMESTICO,2023/07/31,"1,310,712",212
TABARCA,NO DOMESTICO,2023/07/31,"362,302",21
TABARCA,DOMESTICO,2023/08/31,"1,346,148",213
TABARCA,NO DOMESTICO,2023/08/31,"368,970",21
TABARCA,DOMESTICO,2023/09/30,"10,246",214
TABARCA,NO DOMESTICO,2023/09/30,"3,048",21
TABARCA,DOMESTICO,2023/10/31,905,213
TABARCA,NO DOMESTICO,2023/10/31,221,21
TABARCA,DOMESTICO,2023/11/30,"2,571",214
TABARCA,NO DOMESTICO,2023/11/30,847,21
TABARCA,DOMESTICO,2023/12/31,"1,029",213
TABARCA,NO DOMESTICO,2023/12/31,338,21
TABARCA,DOMESTICO,2024/01/31,"3,416",209
TABARCA,NO DOMESTICO,2024/01/31,"1,007",20
TABARCA,DOMESTICO,2024/02/29,"7,162",213
TABARCA,NO DOMESTICO,2024/02/29,"1,922",21
TABARCA,DOMESTICO,2024/03/31,"1,392",217
TABARCA,NO DOMESTICO,2024/03/31,373,21
TABARCA,DOMESTICO,2024/04/30,"7,671",219
TABARCA,NO DOMESTICO,2024/04/30,"2,300",21
TABARCA,DOMESTICO,2024/05/31,"6,718",217
TABARCA,NO DOMESTICO,2024/05/31,"1,950",21
TABARCA,DOMESTICO,2024/06/30,"6,664",216
TABARCA,NO DOMESTICO,2024/06/30,"1,887",21
TABARCA,DOMESTICO,2024/07/31,"6,382",218
TABARCA,NO DOMESTICO,2024/07/31,"1,699",21
TABARCA,DOMESTICO,2024/08/31,615,216
TABARCA,NO DOMESTICO,2024/08/31,182,21
TABARCA,DOMESTICO,2024/09/30,"6,919",217
TABARCA,NO DOMESTICO,2024/09/30,"2,050",21
TABARCA,DOMESTICO,2024/10/31,"2,813",223
TABARCA,NO DOMESTICO,2024/10/31,893,22
TABARCA,DOMESTICO,2024/11/30,"3,958",217
TABARCA,NO DOMESTICO,2024/11/30,"1,201",21
TABARCA,DOMESTICO,2024/12/31,"2,079",219
TABARCA,NO DOMESTICO,2024/12/31,622,21
VILLAFRANQUEZA,DOMESTICO,2022/01/31,"6,400,740","1,119"
VILLAFRANQUEZA,NO DOMESTICO,2022/01/31,"1,867,797",111
VILLAFRANQUEZA,DOMESTICO,2022/02/28,"6,630,383","1,092"
VILLAFRANQUEZA,NO DOMESTICO,2022/02/28,"1,832,240",109
VILLAFRANQUEZA,DOMESTICO,2022/03/31,"6,842,008","1,124"
VILLAFRANQUEZA,NO DOMESTICO,2022/03/31,"2,305,555",112
VILLAFRANQUEZA,DOMESTICO,2022/04/30,"7,210,767","1,117"
VILLAFRANQUEZA,NO DOMESTICO,2022/04/30,"2,060,351",111
VILLAFRANQUEZA,DOMESTICO,2022/05/31,"7,951,906","1,109"
VILLAFRANQUEZA,NO DOMESTICO,2022/05/31,"2,380,817",110
VILLAFRANQUEZA,DOMESTICO,2022/06/30,"8,435,586","1,109"
VILLAFRANQUEZA,NO DOMESTICO,2022/06/30,"2,525,917",110
VILLAFRANQUEZA,DOMESTICO,2022/07/31,"9,108,999","1,096"
VILLAFRANQUEZA,NO DOMESTICO,2022/07/31,"2,504,729",109
VILLAFRANQUEZA,DOMESTICO,2022/08/31,"8,059,674","1,110"
VILLAFRANQUEZA,NO DOMESTICO,2022/08/31,"2,070,905",111
VILLAFRANQUEZA,DOMESTICO,2022/09/30,"7,662,039","1,111"
VILLAFRANQUEZA,NO DOMESTICO,2022/09/30,"2,655,402",111
VILLAFRANQUEZA,DOMESTICO,2022/10/31,"7,217,086","1,123"
VILLAFRANQUEZA,NO DOMESTICO,2022/10/31,"2,228,524",112
VILLAFRANQUEZA,DOMESTICO,2022/11/30,"6,461,363","1,134"
VILLAFRANQUEZA,NO DOMESTICO,2022/11/30,"1,746,867",113
VILLAFRANQUEZA,DOMESTICO,2022/12/31,"6,694,983","1,152"
VILLAFRANQUEZA,NO DOMESTICO,2022/12/31,"1,735,108",115
VILLAFRANQUEZA,DOMESTICO,2023/01/31,"6,145,008","1,128"
VILLAFRANQUEZA,NO DOMESTICO,2023/01/31,"1,689,186",112
VILLAFRANQUEZA,DOMESTICO,2023/02/28,"6,327,447","1,148"
VILLAFRANQUEZA,NO DOMESTICO,2023/02/28,"2,211,497",114
VILLAFRANQUEZA,DOMESTICO,2023/03/31,"7,232,892","1,159"
VILLAFRANQUEZA,NO DOMESTICO,2023/03/31,"2,329,907",115
VILLAFRANQUEZA,DOMESTICO,2023/04/30,"7,333,708","1,161"
VILLAFRANQUEZA,NO DOMESTICO,2023/04/30,"2,054,679",116
VILLAFRANQUEZA,DOMESTICO,2023/05/31,"8,442,766","1,153"
VILLAFRANQUEZA,NO DOMESTICO,2023/05/31,"2,554,343",115
VILLAFRANQUEZA,DOMESTICO,2023/06/30,"8,378,088","1,138"
VILLAFRANQUEZA,NO DOMESTICO,2023/06/30,"2,480,988",113
VILLAFRANQUEZA,DOMESTICO,2023/07/31,"10,336,707","1,158"
VILLAFRANQUEZA,NO DOMESTICO,2023/07/31,"2,738,127",115
VILLAFRANQUEZA,DOMESTICO,2023/08/31,"9,951,866","1,168"
VILLAFRANQUEZA,NO DOMESTICO,2023/08/31,"3,503,918",116
VILLAFRANQUEZA,DOMESTICO,2023/09/30,"8,505,121","1,161"
VILLAFRANQUEZA,NO DOMESTICO,2023/09/30,"2,665,539",116
VILLAFRANQUEZA,DOMESTICO,2023/10/31,"7,422,404","1,171"
VILLAFRANQUEZA,NO DOMESTICO,2023/10/31,"2,302,417",117
VILLAFRANQUEZA,DOMESTICO,2023/11/30,"6,766,842","1,144"
VILLAFRANQUEZA,NO DOMESTICO,2023/11/30,"2,043,374",114
VILLAFRANQUEZA,DOMESTICO,2023/12/31,"6,891,948","1,173"
VILLAFRANQUEZA,NO DOMESTICO,2023/12/31,"1,950,943",117
VILLAFRANQUEZA,DOMESTICO,2024/01/31,"7,132,245","1,174"
VILLAFRANQUEZA,NO DOMESTICO,2024/01/31,"1,990,441",117
VILLAFRANQUEZA,DOMESTICO,2024/02/29,"6,677,270","1,176"
VILLAFRANQUEZA,NO DOMESTICO,2024/02/29,"2,127,004",117
VILLAFRANQUEZA,DOMESTICO,2024/03/31,"6,861,771","1,188"
VILLAFRANQUEZA,NO DOMESTICO,2024/03/31,"1,957,620",118
VILLAFRANQUEZA,DOMESTICO,2024/04/30,"7,653,335","1,182"
VILLAFRANQUEZA,NO DOMESTICO,2024/04/30,"2,370,202",118
VILLAFRANQUEZA,DOMESTICO,2024/05/31,"7,656,753","1,197"
VILLAFRANQUEZA,NO DOMESTICO,2024/05/31,"2,477,961",119
VILLAFRANQUEZA,DOMESTICO,2024/06/30,"9,824,759","1,198"
VILLAFRANQUEZA,NO DOMESTICO,2024/06/30,"3,031,785",119
VILLAFRANQUEZA,DOMESTICO,2024/07/31,"10,068,900","1,211"
VILLAFRANQUEZA,NO DOMESTICO,2024/07/31,"3,343,227",121
VILLAFRANQUEZA,DOMESTICO,2024/08/31,"9,532,541","1,208"
VILLAFRANQUEZA,NO DOMESTICO,2024/08/31,"3,357,270",120
VILLAFRANQUEZA,DOMESTICO,2024/09/30,"8,936,463","1,215"
VILLAFRANQUEZA,NO DOMESTICO,2024/09/30,"2,397,297",121
VILLAFRANQUEZA,DOMESTICO,2024/10/31,"7,717,096","1,194"
VILLAFRANQUEZA,NO DOMESTICO,2024/10/31,"2,334,234",119
VILLAFRANQUEZA,DOMESTICO,2024/11/30,"6,941,186","1,205"
VILLAFRANQUEZA,NO DOMESTICO,2024/11/30,"2,337,264",120
VILLAFRANQUEZA,DOMESTICO,2024/12/31,"6,146,701","1,223"
VILLAFRANQUEZA,NO DOMESTICO,2024/12/31,"1,823,077",122
