EXPLOTACION,FECHA,MOTIVO_CAMBIO,EMPLAZAMIENTO,CALIBRE
ALICANTE,2022-05-07,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-07,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-07,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-07,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-07,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-08,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-05-08,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-08,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-09,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-09,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-09,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-09,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-09,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-10,PA-PARADO,FACHADA,13
ALICANTE,2022-05-10,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2022-05-10,ED-CAMBIO POR EDAD,FACHADA,25
ALICANTE,2022-05-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-10,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-10,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-10,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-11,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-11,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2022-05-11,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-11,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-11,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-11,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-12,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2022-05-12,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-12,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2022-05-12,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-12,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-12,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-12,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2022-05-12,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-12,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-12,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-12,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2022-05-12,CM-CAMBIO CLASE O MODELO,FACHADA,20
ALICANTE,2022-05-13,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2022-05-13,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-13,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-13,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2022-05-13,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-13,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-13,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-13,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-13,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-13,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2022-05-13,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2022-05-14,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-14,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-14,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2022-05-14,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-14,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-14,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-14,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2022-05-14,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-14,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-14,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2022-05-14,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-15,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-15,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-15,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-15,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2022-05-15,CM-CAMBIO CLASE O MODELO,ARQUETA,25
ALICANTE,2022-05-15,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2022-05-15,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2022-05-15,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-16,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-16,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2022-05-16,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-16,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2022-05-16,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-16,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2022-05-16,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-16,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-17,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-17,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-17,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2022-05-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-17,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-17,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-05-17,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2022-05-18,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-18,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2022-05-18,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2022-05-18,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-18,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-18,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2022-05-18,TE-INSTALAR TELELECTURA,FACHADA,20
ALICANTE,2022-05-18,TE-INSTALAR TELELECTURA,BATERIA,25
ALICANTE,2022-05-19,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-19,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-19,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-19,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-19,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-19,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-19,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-19,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-19,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-19,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-19,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-19,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-20,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-20,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-20,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2022-05-20,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-05-20,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-20,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2022-05-21,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-21,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-21,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-21,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-21,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-21,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-21,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-21,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-21,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-21,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-21,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-21,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-22,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-22,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-22,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-23,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-23,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-23,ED-CAMBIO POR EDAD,ARQUETA,25
ALICANTE,2022-05-23,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-23,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-05-23,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2022-05-23,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-23,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-24,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2022-05-24,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-24,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-24,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-24,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-24,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2022-05-24,MR-MARCHA AL REVES,FACHADA,15
ALICANTE,2022-05-24,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-24,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-24,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-24,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-24,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2022-05-25,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-05-25,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-25,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-05-25,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-25,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-25,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2022-05-26,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-26,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2022-05-26,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-27,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-27,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2022-05-27,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-27,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-27,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-27,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2022-05-27,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-05-27,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-28,RO-CONTADOR ROTO,GALERIA,20
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-28,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2022-05-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-05-28,CM-CAMBIO CLASE O MODELO,FACHADA,20
ALICANTE,2022-05-28,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-05-28,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-05-28,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-05-28,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-05-28,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-05-28,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,FACHADA,25
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-01,CM-CAMBIO CLASE O MODELO,FACHADA,20
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-01,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2022-06-01,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-01,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-01,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-01,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-02,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-02,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-02,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-02,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2022-06-02,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2022-06-02,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-02,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-06-03,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-03,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2022-06-03,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2022-06-03,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-03,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2022-06-03,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2022-06-03,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-03,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-03,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-03,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-03,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-06-03,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-03,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2022-06-04,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-04,ED-CAMBIO POR EDAD,ARQUETA,25
ALICANTE,2022-06-04,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-04,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-06-04,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2022-06-04,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-04,CM-CAMBIO CLASE O MODELO,BATERIA,25
ALICANTE,2022-06-05,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-06-05,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-05,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-05,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-05,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-05,ED-CAMBIO POR EDAD,BATERIA,15
ALICANTE,2022-06-05,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-05,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-05,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-05,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-06,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-06,TE-INSTALAR TELELECTURA,BATERIA,25
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-06,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-06,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-07,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-07,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-07,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2022-06-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-07,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-08,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-08,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2022-06-08,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2022-06-08,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-08,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2022-06-08,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2022-06-08,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-08,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2022-06-08,TE-INSTALAR TELELECTURA,GALERIA,25
ALICANTE,2022-06-08,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-09,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-09,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-09,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2022-06-09,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-06-10,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-06-10,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-06-10,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-10,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-10,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2022-06-10,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-10,CM-CAMBIO CLASE O MODELO,BATERIA,20
ALICANTE,2022-06-10,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-10,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-10,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-06-11,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-06-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-11,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2022-06-11,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2022-06-11,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-11,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2022-06-11,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-11,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-12,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-12,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-12,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2022-06-12,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-12,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2022-06-12,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2022-06-12,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2022-06-12,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2022-06-12,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2022-06-12,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-13,CM-CAMBIO CLASE O MODELO,GALERIA,20
ALICANTE,2022-06-13,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2022-06-13,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2022-06-13,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2022-06-13,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-13,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2022-06-13,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2022-06-13,TE-INSTALAR TELELECTURA,BATERIA,13
