Barrio,Uso,Fecha (aaaa/mm/dd),Consumo (litros),Nº Contratos
LA ALCORAYA,DOMESTICO,2023/06/30,"2,490,297",218
LA ALCORAYA,NO DOMESTICO,2023/06/30,"1,430,895",2
LA CAÑADA,COMERCIAL,2023/06/30,"156,434",1
LA CAÑADA,DOMESTICO,2023/06/30,"10,989,932",733
LA CAÑADA,NO DOMESTICO,2023/06/30,"13,062,016",23
MONNEGRE,DOMESTICO,2023/06/30,"2,434,480",104
MONNEGRE,NO DOMESTICO,2023/06/30,"23,176",1
MORALET,DOMESTICO,2023/06/30,"13,260,975",809
MORALET,NO DOMESTICO,2023/06/30,"471,702",22
PDA VALLONGA,DOMESTICO,2023/06/30,"2,415,077",148
REBOLLEDO,COMERCIAL,2023/06/30,"3,122",1
REBOLLEDO,DOMESTICO,2023/06/30,"7,402,316",544
REBOLLEDO,NO DOMESTICO,2023/06/30,"507,757",21
SANTA FAZ,COMERCIAL,2023/06/30,"236,607",5
SANTA FAZ,DOMESTICO,2023/06/30,"5,663,684",373
SANTA FAZ,NO DOMESTICO,2023/06/30,"640,985",33
TABARCA,COMERCIAL,2023/06/30,"16,468",1
TABARCA,DOMESTICO,2023/06/30,"937,283",145
TABARCA,NO DOMESTICO,2023/06/30,"624,231",21
VERDEGAS,COMERCIAL,2023/06/30,"8,148",1
VERDEGAS,DOMESTICO,2023/06/30,"2,680,064",218
VERDEGAS,NO DOMESTICO,2023/06/30,"72,634",5
VILLAFRANQUEZA,COMERCIAL,2023/06/30,"8,900",6
VILLAFRANQUEZA,DOMESTICO,2023/06/30,"13,443,977","1,384"
VILLAFRANQUEZA,NO DOMESTICO,2023/06/30,"6,917,328",107
10-FLORIDA BAJA,COMERCIAL,2023/07/31,"492,269",101
10-FLORIDA BAJA,DOMESTICO,2023/07/31,"30,046,611","4,822"
10-FLORIDA BAJA,NO DOMESTICO,2023/07/31,"5,413,088",423
11-CIUDAD DE ASIS,COMERCIAL,2023/07/31,"4,212,295",107
11-CIUDAD DE ASIS,DOMESTICO,2023/07/31,"17,085,314","2,440"
11-CIUDAD DE ASIS,NO DOMESTICO,2023/07/31,"20,010,748",563
12-POLIGONO BABEL,COMERCIAL,2023/07/31,"909,447",82
12-POLIGONO BABEL,DOMESTICO,2023/07/31,"41,613,802","5,821"
12-POLIGONO BABEL,NO DOMESTICO,2023/07/31,"6,122,604",275
13-SAN GABRIEL,COMERCIAL,2023/07/31,"294,665",29
13-SAN GABRIEL,DOMESTICO,2023/07/31,"17,046,848","2,347"
13-SAN GABRIEL,NO DOMESTICO,2023/07/31,"1,897,777",163
14-ENSANCHE DIPUTACION,COMERCIAL,2023/07/31,"2,887,843",375
14-ENSANCHE DIPUTACION,DOMESTICO,2023/07/31,"38,581,459","7,734"
14-ENSANCHE DIPUTACION,NO DOMESTICO,2023/07/31,"21,823,477","1,289"
15-POLIGONO SAN BLAS,COMERCIAL,2023/07/31,"789,617",110
15-POLIGONO SAN BLAS,DOMESTICO,2023/07/31,"65,998,570","9,176"
15-POLIGONO SAN BLAS,NO DOMESTICO,2023/07/31,"14,346,391",344
16-PLA DEL BON REPOS,COMERCIAL,2023/07/31,"326,411",79
16-PLA DEL BON REPOS,DOMESTICO,2023/07/31,"35,749,461","5,738"
16-PLA DEL BON REPOS,NO DOMESTICO,2023/07/31,"3,749,441",319
17-CAROLINAS ALTAS,COMERCIAL,2023/07/31,"966,564",155
17-CAROLINAS ALTAS,DOMESTICO,2023/07/31,"55,353,583","7,926"
17-CAROLINAS ALTAS,NO DOMESTICO,2023/07/31,"10,428,596",693
18-CAROLINAS BAJAS,COMERCIAL,2023/07/31,"252,298",78
18-CAROLINAS BAJAS,DOMESTICO,2023/07/31,"23,809,009","3,462"
18-CAROLINAS BAJAS,NO DOMESTICO,2023/07/31,"2,800,606",308
19-GARBINET,COMERCIAL,2023/07/31,"1,114,071",94
19-GARBINET,DOMESTICO,2023/07/31,"40,650,003","5,388"
19-GARBINET,NO DOMESTICO,2023/07/31,"9,779,462",272
1-BENALUA,COMERCIAL,2023/07/31,"757,897",154
1-BENALUA,DOMESTICO,2023/07/31,"27,472,030","4,875"
1-BENALUA,NO DOMESTICO,2023/07/31,"3,321,295",545
20-RABASA,COMERCIAL,2023/07/31,"37,867",6
20-RABASA,DOMESTICO,2023/07/31,"7,560,085",978
20-RABASA,NO DOMESTICO,2023/07/31,"3,925,716",68
21-TOMBOLA,COMERCIAL,2023/07/31,"47,332",7
21-TOMBOLA,DOMESTICO,2023/07/31,"7,048,306",994
21-TOMBOLA,NO DOMESTICO,2023/07/31,"176,675",54
22-CASCO ANTIGUO - SANTA CRUZ,COMERCIAL,2023/07/31,"3,540,739",116
22-CASCO ANTIGUO - SANTA CRUZ,DOMESTICO,2023/07/31,"11,257,859","1,806"
22-CASCO ANTIGUO - SANTA CRUZ,NO DOMESTICO,2023/07/31,"6,806,888",387
23-RAVAL ROIG -V. DEL SOCORRO,COMERCIAL,2023/07/31,"64,780",11
23-RAVAL ROIG -V. DEL SOCORRO,DOMESTICO,2023/07/31,"6,011,416","1,116"
23-RAVAL ROIG -V. DEL SOCORRO,NO DOMESTICO,2023/07/31,"346,395",77
24-SAN BLAS - SANTO DOMINGO,COMERCIAL,2023/07/31,"300,003",69
24-SAN BLAS - SANTO DOMINGO,DOMESTICO,2023/07/31,"23,290,449","3,876"
24-SAN BLAS - SANTO DOMINGO,NO DOMESTICO,2023/07/31,"2,412,797",398
25-ALTOZANO - CONDE LUMIARES,COMERCIAL,2023/07/31,"454,818",68
25-ALTOZANO - CONDE LUMIARES,DOMESTICO,2023/07/31,"26,425,695","4,006"
25-ALTOZANO - CONDE LUMIARES,NO DOMESTICO,2023/07/31,"2,834,955",287
26-SIDI IFNI - NOU ALACANT,COMERCIAL,2023/07/31,"8,996",11
26-SIDI IFNI - NOU ALACANT,DOMESTICO,2023/07/31,"5,423,731",719
26-SIDI IFNI - NOU ALACANT,NO DOMESTICO,2023/07/31,"239,965",28
27-SAN FERNANDO-PRIN. MERCEDES,COMERCIAL,2023/07/31,"166,006",18
27-SAN FERNANDO-PRIN. MERCEDES,DOMESTICO,2023/07/31,"10,479,253","1,686"
27-SAN FERNANDO-PRIN. MERCEDES,NO DOMESTICO,2023/07/31,"568,664",64
28-EL PALMERAL,COMERCIAL,2023/07/31,"218,668",19
28-EL PALMERAL,DOMESTICO,2023/07/31,"5,680,567",756
28-EL PALMERAL,NO DOMESTICO,2023/07/31,"18,849,631",67
29-URBANOVA,COMERCIAL,2023/07/31,"500,261",11
29-URBANOVA,DOMESTICO,2023/07/31,"8,861,528","1,382"
29-URBANOVA,NO DOMESTICO,2023/07/31,"2,471,355",32
2-SAN ANTON,COMERCIAL,2023/07/31,"64,060",15
2-SAN ANTON,DOMESTICO,2023/07/31,"6,868,696",949
2-SAN ANTON,NO DOMESTICO,2023/07/31,"573,858",103
30-DIVINA PASTORA,COMERCIAL,2023/07/31,"161,038",28
30-DIVINA PASTORA,DOMESTICO,2023/07/31,"4,657,919",594
30-DIVINA PASTORA,NO DOMESTICO,2023/07/31,"2,070,351",131
31-CIUDAD JARDIN,COMERCIAL,2023/07/31,"2,516",1
31-CIUDAD JARDIN,DOMESTICO,2023/07/31,"4,193,326",363
31-CIUDAD JARDIN,NO DOMESTICO,2023/07/31,"694,222",12
32-VIRGEN DEL REMEDIO,COMERCIAL,2023/07/31,"125,981",23
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/07/31,"37,231,708","5,343"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/07/31,"2,680,388",124
33- MORANT -SAN NICOLAS BARI,COMERCIAL,2023/07/31,"967,895",30
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/07/31,"17,790,618","2,568"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/07/31,"1,451,776",97
34-COLONIA REQUENA,COMERCIAL,2023/07/31,"73,022",8
34-COLONIA REQUENA,DOMESTICO,2023/07/31,"2,888,201",429
34-COLONIA REQUENA,NO DOMESTICO,2023/07/31,"34,504",10
35-VIRGEN DEL CARMEN,COMERCIAL,2023/07/31,701,1
35-VIRGEN DEL CARMEN,DOMESTICO,2023/07/31,"4,212,488",510
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/07/31,"98,249",17
36-CUATROCIENTAS VIVIENDAS,COMERCIAL,2023/07/31,30,2
36-CUATROCIENTAS VIVIENDAS,DOMESTICO,2023/07/31,"1,554,388",242
36-CUATROCIENTAS VIVIENDAS,NO DOMESTICO,2023/07/31,"58,318",14
37-JUAN XXIII,COMERCIAL,2023/07/31,"1,679,597",16
37-JUAN XXIII,DOMESTICO,2023/07/31,"21,770,828","2,739"
37-JUAN XXIII,NO DOMESTICO,2023/07/31,"2,703,487",45
38-VISTAHERMOSA,COMERCIAL,2023/07/31,"873,117",26
38-VISTAHERMOSA,DOMESTICO,2023/07/31,"23,241,580","2,180"
38-VISTAHERMOSA,NO DOMESTICO,2023/07/31,"14,658,431",134
39-ALBUFERETA,COMERCIAL,2023/07/31,"606,275",61
39-ALBUFERETA,DOMESTICO,2023/07/31,"56,392,886","7,936"
39-ALBUFERETA,NO DOMESTICO,2023/07/31,"15,427,131",333
3-CENTRO,COMERCIAL,2023/07/31,"4,654,219",349
3-CENTRO,DOMESTICO,2023/07/31,"20,997,341","3,975"
3-CENTRO,NO DOMESTICO,2023/07/31,"10,274,586","1,134"
40-CABO DE LAS HUERTAS,COMERCIAL,2023/07/31,"431,169",39
40-CABO DE LAS HUERTAS,DOMESTICO,2023/07/31,"59,260,325","6,500"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/07/31,"8,724,476",178
41-PLAYA DE SAN JUAN,COMERCIAL,2023/07/31,"3,155,066",188
41-PLAYA DE SAN JUAN,DOMESTICO,2023/07/31,"122,166,663","15,140"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/07/31,"21,178,096",503
4-MERCADO,COMERCIAL,2023/07/31,"1,229,826",183
4-MERCADO,DOMESTICO,2023/07/31,"30,980,230","5,354"
4-MERCADO,NO DOMESTICO,2023/07/31,"6,681,035",669
53-POLIGONO ATALAYAS,COMERCIAL,2023/07/31,"462,344",42
53-POLIGONO ATALAYAS,NO DOMESTICO,2023/07/31,"7,774,083",152
54-POLIGONO VALLONGA,COMERCIAL,2023/07/31,"2,219,904",59
54-POLIGONO VALLONGA,NO DOMESTICO,2023/07/31,"10,083,329",214
55-PUERTO,COMERCIAL,2023/07/31,"204,124",7
55-PUERTO,NO DOMESTICO,2023/07/31,"5,812,937",18
56-DISPERSOS,DOMESTICO,2023/07/31,"170,799",3
56-DISPERSOS,NO DOMESTICO,2023/07/31,"1,263,908",6
5-CAMPOAMOR,COMERCIAL,2023/07/31,"766,874",82
5-CAMPOAMOR,DOMESTICO,2023/07/31,"34,024,022","4,901"
5-CAMPOAMOR,NO DOMESTICO,2023/07/31,"2,926,099",368
6-LOS ANGELES,COMERCIAL,2023/07/31,"723,249",77
6-LOS ANGELES,DOMESTICO,2023/07/31,"31,250,093","4,476"
6-LOS ANGELES,NO DOMESTICO,2023/07/31,"3,404,980",359
7-SAN AGUSTIN,COMERCIAL,2023/07/31,"1,871",4
7-SAN AGUSTIN,DOMESTICO,2023/07/31,"4,740,130",663
7-SAN AGUSTIN,NO DOMESTICO,2023/07/31,"1,442,527",37
8-ALIPARK,COMERCIAL,2023/07/31,"27,848",18
8-ALIPARK,DOMESTICO,2023/07/31,"7,156,590","1,226"
8-ALIPARK,NO DOMESTICO,2023/07/31,"378,379",79
9-FLORIDA ALTA,COMERCIAL,2023/07/31,"240,337",36
9-FLORIDA ALTA,DOMESTICO,2023/07/31,"13,683,788","2,053"
9-FLORIDA ALTA,NO DOMESTICO,2023/07/31,"709,283",200
BACAROT,COMERCIAL,2023/07/31,"3,550",2
BACAROT,DOMESTICO,2023/07/31,"4,248,909",242
BACAROT,NO DOMESTICO,2023/07/31,"5,893,916",41
FONTCALENT,DOMESTICO,2023/07/31,"8,519,736",331
FONTCALENT,NO DOMESTICO,2023/07/31,"1,705,956",10
LA ALCORAYA,DOMESTICO,2023/07/31,"3,655,603",218
LA ALCORAYA,NO DOMESTICO,2023/07/31,"2,298,933",2
LA CAÑADA,COMERCIAL,2023/07/31,"118,384",1
LA CAÑADA,DOMESTICO,2023/07/31,"15,210,048",734
LA CAÑADA,NO DOMESTICO,2023/07/31,"12,528,696",23
MONNEGRE,DOMESTICO,2023/07/31,"3,521,234",105
MONNEGRE,NO DOMESTICO,2023/07/31,"61,536",1
MORALET,DOMESTICO,2023/07/31,"19,536,130",808
MORALET,NO DOMESTICO,2023/07/31,"491,184",22
PDA VALLONGA,DOMESTICO,2023/07/31,"3,660,659",147
REBOLLEDO,COMERCIAL,2023/07/31,36,1
REBOLLEDO,DOMESTICO,2023/07/31,"9,315,123",545
REBOLLEDO,NO DOMESTICO,2023/07/31,"789,018",21
SANTA FAZ,COMERCIAL,2023/07/31,"320,138",5
SANTA FAZ,DOMESTICO,2023/07/31,"7,591,025",374
SANTA FAZ,NO DOMESTICO,2023/07/31,"797,143",33
TABARCA,COMERCIAL,2023/07/31,"49,982",1
TABARCA,DOMESTICO,2023/07/31,"1,496,747",148
TABARCA,NO DOMESTICO,2023/07/31,"917,814",21
VERDEGAS,COMERCIAL,2023/07/31,"10,546",1
VERDEGAS,DOMESTICO,2023/07/31,"4,069,901",219
VERDEGAS,NO DOMESTICO,2023/07/31,"72,304",5
VILLAFRANQUEZA,COMERCIAL,2023/07/31,"9,218",6
VILLAFRANQUEZA,DOMESTICO,2023/07/31,"15,395,380","1,385"
VILLAFRANQUEZA,NO DOMESTICO,2023/07/31,"7,303,845",107
10-FLORIDA BAJA,COMERCIAL,2023/08/31,"467,081",103
10-FLORIDA BAJA,DOMESTICO,2023/08/31,"28,674,868","4,830"
10-FLORIDA BAJA,NO DOMESTICO,2023/08/31,"5,598,508",419
11-CIUDAD DE ASIS,COMERCIAL,2023/08/31,"3,856,262",109
11-CIUDAD DE ASIS,DOMESTICO,2023/08/31,"16,443,107","2,444"
11-CIUDAD DE ASIS,NO DOMESTICO,2023/08/31,"17,507,602",560
12-POLIGONO BABEL,COMERCIAL,2023/08/31,"934,330",81
12-POLIGONO BABEL,DOMESTICO,2023/08/31,"40,053,920","5,826"
12-POLIGONO BABEL,NO DOMESTICO,2023/08/31,"5,169,902",275
13-SAN GABRIEL,COMERCIAL,2023/08/31,"273,336",29
13-SAN GABRIEL,DOMESTICO,2023/08/31,"16,384,671","2,350"
13-SAN GABRIEL,NO DOMESTICO,2023/08/31,"1,311,555",162
14-ENSANCHE DIPUTACION,COMERCIAL,2023/08/31,"3,157,232",383
14-ENSANCHE DIPUTACION,DOMESTICO,2023/08/31,"36,411,619","7,734"
14-ENSANCHE DIPUTACION,NO DOMESTICO,2023/08/31,"21,812,558","1,287"
15-POLIGONO SAN BLAS,COMERCIAL,2023/08/31,"1,117,803",111
15-POLIGONO SAN BLAS,DOMESTICO,2023/08/31,"62,124,610","9,177"
15-POLIGONO SAN BLAS,NO DOMESTICO,2023/08/31,"11,523,395",344
16-PLA DEL BON REPOS,COMERCIAL,2023/08/31,"338,785",80
16-PLA DEL BON REPOS,DOMESTICO,2023/08/31,"36,201,948","5,742"
16-PLA DEL BON REPOS,NO DOMESTICO,2023/08/31,"3,840,679",320
17-CAROLINAS ALTAS,COMERCIAL,2023/08/31,"963,939",155
17-CAROLINAS ALTAS,DOMESTICO,2023/08/31,"54,114,157","7,948"
17-CAROLINAS ALTAS,NO DOMESTICO,2023/08/31,"10,258,167",696
18-CAROLINAS BAJAS,COMERCIAL,2023/08/31,"249,440",79
18-CAROLINAS BAJAS,DOMESTICO,2023/08/31,"23,410,370","3,466"
18-CAROLINAS BAJAS,NO DOMESTICO,2023/08/31,"2,900,868",307
19-GARBINET,COMERCIAL,2023/08/31,"1,197,806",96
19-GARBINET,DOMESTICO,2023/08/31,"39,910,843","5,387"
19-GARBINET,NO DOMESTICO,2023/08/31,"8,245,995",272
1-BENALUA,COMERCIAL,2023/08/31,"676,865",153
1-BENALUA,DOMESTICO,2023/08/31,"26,395,141","4,876"
1-BENALUA,NO DOMESTICO,2023/08/31,"3,445,990",546
20-RABASA,COMERCIAL,2023/08/31,"42,738",7
20-RABASA,DOMESTICO,2023/08/31,"7,441,608",978
20-RABASA,NO DOMESTICO,2023/08/31,"3,459,488",68
21-TOMBOLA,COMERCIAL,2023/08/31,"49,621",7
21-TOMBOLA,DOMESTICO,2023/08/31,"6,649,875",994
21-TOMBOLA,NO DOMESTICO,2023/08/31,"158,143",54
22-CASCO ANTIGUO - SANTA CRUZ,COMERCIAL,2023/08/31,"3,230,783",115
22-CASCO ANTIGUO - SANTA CRUZ,DOMESTICO,2023/08/31,"11,592,952","1,806"
22-CASCO ANTIGUO - SANTA CRUZ,NO DOMESTICO,2023/08/31,"7,331,462",391
23-RAVAL ROIG -V. DEL SOCORRO,COMERCIAL,2023/08/31,"63,465",10
23-RAVAL ROIG -V. DEL SOCORRO,DOMESTICO,2023/08/31,"6,201,659","1,114"
23-RAVAL ROIG -V. DEL SOCORRO,NO DOMESTICO,2023/08/31,"1,032,042",76
24-SAN BLAS - SANTO DOMINGO,COMERCIAL,2023/08/31,"291,469",71
24-SAN BLAS - SANTO DOMINGO,DOMESTICO,2023/08/31,"22,469,199","3,879"
24-SAN BLAS - SANTO DOMINGO,NO DOMESTICO,2023/08/31,"1,943,585",403
25-ALTOZANO - CONDE LUMIARES,COMERCIAL,2023/08/31,"440,046",69
25-ALTOZANO - CONDE LUMIARES,DOMESTICO,2023/08/31,"25,788,660","4,010"
25-ALTOZANO - CONDE LUMIARES,NO DOMESTICO,2023/08/31,"3,444,648",286
26-SIDI IFNI - NOU ALACANT,COMERCIAL,2023/08/31,"9,375",11
26-SIDI IFNI - NOU ALACANT,DOMESTICO,2023/08/31,"5,160,628",720
26-SIDI IFNI - NOU ALACANT,NO DOMESTICO,2023/08/31,"162,905",27
27-SAN FERNANDO-PRIN. MERCEDES,COMERCIAL,2023/08/31,"169,704",18
27-SAN FERNANDO-PRIN. MERCEDES,DOMESTICO,2023/08/31,"10,377,778","1,690"
27-SAN FERNANDO-PRIN. MERCEDES,NO DOMESTICO,2023/08/31,"452,762",64
28-EL PALMERAL,COMERCIAL,2023/08/31,"135,232",19
28-EL PALMERAL,DOMESTICO,2023/08/31,"5,558,373",758
28-EL PALMERAL,NO DOMESTICO,2023/08/31,"17,749,467",67
29-URBANOVA,COMERCIAL,2023/08/31,"435,725",11
29-URBANOVA,DOMESTICO,2023/08/31,"10,635,386","1,382"
29-URBANOVA,NO DOMESTICO,2023/08/31,"1,524,732",33
2-SAN ANTON,COMERCIAL,2023/08/31,"63,994",15
2-SAN ANTON,DOMESTICO,2023/08/31,"7,016,474",946
2-SAN ANTON,NO DOMESTICO,2023/08/31,"646,897",102
30-DIVINA PASTORA,COMERCIAL,2023/08/31,"151,432",28
30-DIVINA PASTORA,DOMESTICO,2023/08/31,"4,513,169",595
30-DIVINA PASTORA,NO DOMESTICO,2023/08/31,"1,902,144",131
31-CIUDAD JARDIN,COMERCIAL,2023/08/31,"1,394",1
31-CIUDAD JARDIN,DOMESTICO,2023/08/31,"4,073,387",362
31-CIUDAD JARDIN,NO DOMESTICO,2023/08/31,"697,657",12
32-VIRGEN DEL REMEDIO,COMERCIAL,2023/08/31,"122,559",23
32-VIRGEN DEL REMEDIO,DOMESTICO,2023/08/31,"36,894,491","5,348"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2023/08/31,"2,405,773",124
33- MORANT -SAN NICOLAS BARI,COMERCIAL,2023/08/31,"1,003,885",30
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2023/08/31,"17,402,069","2,571"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2023/08/31,"1,333,017",97
34-COLONIA REQUENA,COMERCIAL,2023/08/31,"80,921",8
34-COLONIA REQUENA,DOMESTICO,2023/08/31,"2,983,904",431
34-COLONIA REQUENA,NO DOMESTICO,2023/08/31,"41,634",10
35-VIRGEN DEL CARMEN,COMERCIAL,2023/08/31,"1,860",1
35-VIRGEN DEL CARMEN,DOMESTICO,2023/08/31,"4,244,453",509
35-VIRGEN DEL CARMEN,NO DOMESTICO,2023/08/31,"74,169",18
36-CUATROCIENTAS VIVIENDAS,COMERCIAL,2023/08/31,"15,758",2
36-CUATROCIENTAS VIVIENDAS,DOMESTICO,2023/08/31,"1,566,747",242
36-CUATROCIENTAS VIVIENDAS,NO DOMESTICO,2023/08/31,"55,741",16
37-JUAN XXIII,COMERCIAL,2023/08/31,"1,700,811",16
37-JUAN XXIII,DOMESTICO,2023/08/31,"21,752,377","2,739"
37-JUAN XXIII,NO DOMESTICO,2023/08/31,"2,763,043",45
38-VISTAHERMOSA,COMERCIAL,2023/08/31,"1,025,081",27
38-VISTAHERMOSA,DOMESTICO,2023/08/31,"23,187,239","2,180"
38-VISTAHERMOSA,NO DOMESTICO,2023/08/31,"15,442,136",134
39-ALBUFERETA,COMERCIAL,2023/08/31,"605,755",64
39-ALBUFERETA,DOMESTICO,2023/08/31,"61,603,530","8,091"
39-ALBUFERETA,NO DOMESTICO,2023/08/31,"16,801,458",337
3-CENTRO,COMERCIAL,2023/08/31,"4,908,147",350
3-CENTRO,DOMESTICO,2023/08/31,"20,260,569","3,982"
3-CENTRO,NO DOMESTICO,2023/08/31,"10,194,825","1,131"
40-CABO DE LAS HUERTAS,COMERCIAL,2023/08/31,"468,377",40
40-CABO DE LAS HUERTAS,DOMESTICO,2023/08/31,"62,148,888","6,988"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2023/08/31,"8,587,477",181
41-PLAYA DE SAN JUAN,COMERCIAL,2023/08/31,"3,363,460",189
41-PLAYA DE SAN JUAN,DOMESTICO,2023/08/31,"131,453,915","15,550"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2023/08/31,"18,733,067",503
4-MERCADO,COMERCIAL,2023/08/31,"1,206,018",183
4-MERCADO,DOMESTICO,2023/08/31,"29,650,561","5,354"
4-MERCADO,NO DOMESTICO,2023/08/31,"6,396,779",667
53-POLIGONO ATALAYAS,COMERCIAL,2023/08/31,"372,351",43
53-POLIGONO ATALAYAS,NO DOMESTICO,2023/08/31,"6,786,663",153
54-POLIGONO VALLONGA,COMERCIAL,2023/08/31,"1,761,481",58
54-POLIGONO VALLONGA,NO DOMESTICO,2023/08/31,"8,624,420",217
55-PUERTO,COMERCIAL,2023/08/31,"381,225",7
55-PUERTO,NO DOMESTICO,2023/08/31,"6,359,516",18
56-DISPERSOS,DOMESTICO,2023/08/31,"303,278",3
56-DISPERSOS,NO DOMESTICO,2023/08/31,"1,391,525",6
5-CAMPOAMOR,COMERCIAL,2023/08/31,"842,777",83
5-CAMPOAMOR,DOMESTICO,2023/08/31,"33,444,959","4,896"
5-CAMPOAMOR,NO DOMESTICO,2023/08/31,"2,956,631",368
6-LOS ANGELES,COMERCIAL,2023/08/31,"793,329",77
6-LOS ANGELES,DOMESTICO,2023/08/31,"30,511,679","4,475"
6-LOS ANGELES,NO DOMESTICO,2023/08/31,"2,893,546",356
7-SAN AGUSTIN,COMERCIAL,2023/08/31,"2,423",4
7-SAN AGUSTIN,DOMESTICO,2023/08/31,"4,646,872",663
7-SAN AGUSTIN,NO DOMESTICO,2023/08/31,"1,274,017",37
8-ALIPARK,COMERCIAL,2023/08/31,"21,803",18
8-ALIPARK,DOMESTICO,2023/08/31,"6,855,159","1,227"
8-ALIPARK,NO DOMESTICO,2023/08/31,"378,074",79
9-FLORIDA ALTA,COMERCIAL,2023/08/31,"243,924",36
9-FLORIDA ALTA,DOMESTICO,2023/08/31,"13,099,403","2,054"
9-FLORIDA ALTA,NO DOMESTICO,2023/08/31,"590,650",201
BACAROT,COMERCIAL,2023/08/31,"2,280",2
BACAROT,DOMESTICO,2023/08/31,"3,992,316",244
BACAROT,NO DOMESTICO,2023/08/31,"7,708,713",42
FONTCALENT,DOMESTICO,2023/08/31,"8,116,273",335
FONTCALENT,NO DOMESTICO,2023/08/31,"1,333,672",10
LA ALCORAYA,DOMESTICO,2023/08/31,"3,652,619",218
LA ALCORAYA,NO DOMESTICO,2023/08/31,"2,286,062",2
LA CAÑADA,COMERCIAL,2023/08/31,"151,977",1
LA CAÑADA,DOMESTICO,2023/08/31,"14,053,237",738
LA CAÑADA,NO DOMESTICO,2023/08/31,"11,072,498",23
MONNEGRE,DOMESTICO,2023/08/31,"2,874,177",105
MONNEGRE,NO DOMESTICO,2023/08/31,"56,421",1
MORALET,DOMESTICO,2023/08/31,"18,583,797",810
MORALET,NO DOMESTICO,2023/08/31,"512,285",22
PDA VALLONGA,DOMESTICO,2023/08/31,"3,364,593",148
REBOLLEDO,COMERCIAL,2023/08/31,32,1
REBOLLEDO,DOMESTICO,2023/08/31,"9,140,415",545
REBOLLEDO,NO DOMESTICO,2023/08/31,"649,369",21
SANTA FAZ,COMERCIAL,2023/08/31,"188,056",5
SANTA FAZ,DOMESTICO,2023/08/31,"8,074,217",374
SANTA FAZ,NO DOMESTICO,2023/08/31,"1,061,472",33
TABARCA,COMERCIAL,2023/08/31,"63,120",1
TABARCA,DOMESTICO,2023/08/31,"1,827,088",150
TABARCA,NO DOMESTICO,2023/08/31,"1,018,924",21
VERDEGAS,COMERCIAL,2023/08/31,"9,625",1
VERDEGAS,DOMESTICO,2023/08/31,"3,897,421",218
VERDEGAS,NO DOMESTICO,2023/08/31,"72,635",5
VILLAFRANQUEZA,COMERCIAL,2023/08/31,"9,635",6
VILLAFRANQUEZA,DOMESTICO,2023/08/31,"15,320,842","1,384"
VILLAFRANQUEZA,NO DOMESTICO,2023/08/31,"7,027,943",107
10-FLORIDA BAJA,COMERCIAL,2023/09/30,"529,390",103
10-FLORIDA BAJA,DOMESTICO,2023/09/30,"28,648,552","4,824"
10-FLORIDA BAJA,NO DOMESTICO,2023/09/30,"6,107,895",421
11-CIUDAD DE ASIS,COMERCIAL,2023/09/30,"3,308,291",109
11-CIUDAD DE ASIS,DOMESTICO,2023/09/30,"16,409,251","2,530"
11-CIUDAD DE ASIS,NO DOMESTICO,2023/09/30,"18,871,293",565
12-POLIGONO BABEL,COMERCIAL,2023/09/30,"873,471",82
12-POLIGONO BABEL,DOMESTICO,2023/09/30,"39,507,929","5,825"
12-POLIGONO BABEL,NO DOMESTICO,2023/09/30,"5,083,541",274
13-SAN GABRIEL,COMERCIAL,2023/09/30,"277,887",29
13-SAN GABRIEL,DOMESTICO,2023/09/30,"16,161,427","2,358"
13-SAN GABRIEL,NO DOMESTICO,2023/09/30,"1,624,077",163
14-ENSANCHE DIPUTACION,COMERCIAL,2023/09/30,"3,337,133",381
14-ENSANCHE DIPUTACION,DOMESTICO,2023/09/30,"38,761,188","7,734"
14-ENSANCHE DIPUTACION,NO DOMESTICO,2023/09/30,"19,787,698","1,288"
15-POLIGONO SAN BLAS,COMERCIAL,2023/09/30,"1,054,667",113
15-POLIGONO SAN BLAS,DOMESTICO,2023/09/30,"65,094,983","9,529"
15-POLIGONO SAN BLAS,NO DOMESTICO,2023/09/30,"10,429,291",355
16-PLA DEL BON REPOS,COMERCIAL,2023/09/30,"328,003",78
16-PLA DEL BON REPOS,DOMESTICO,2023/09/30,"32,269,366","5,741"
16-PLA DEL BON REPOS,NO DOMESTICO,2023/09/30,"3,315,118",322
17-CAROLINAS ALTAS,COMERCIAL,2023/09/30,"819,768",156
17-CAROLINAS ALTAS,DOMESTICO,2023/09/30,"50,808,922","7,962"
17-CAROLINAS ALTAS,NO DOMESTICO,2023/09/30,"9,325,086",700
18-CAROLINAS BAJAS,COMERCIAL,2023/09/30,"232,565",78
